Fecha;Hora share;Dia share;vistas
2013-12-09 18:10:09;18;0;23
2013-12-09 18:10:26;18;0;4
2013-12-09 18:10:43;18;0;3
2013-12-09 18:11:09;18;0;21
2013-12-09 18:12:15;18;0;29
2013-12-09 18:14:09;18;0;7
2013-12-09 18:14:26;18;0;5
2013-12-09 18:17:23;18;0;26
2013-12-09 18:17:44;18;0;6
2013-12-09 18:18:12;18;0;5
2013-12-09 18:19:07;18;0;1
2013-12-09 18:19:15;18;0;5
2013-12-09 18:19:15;18;0;28
2013-12-09 18:19:18;18;0;1
2013-12-09 18:19:24;18;0;1
2013-12-09 18:20:49;18;0;2
2013-12-09 18:20:55;18;0;2
2013-12-09 18:21:06;18;0;2
2013-12-09 18:22:11;18;0;2
2013-12-09 18:23:47;18;0;4
2013-12-09 18:25:22;18;0;9
2013-12-09 18:25:48;18;0;4
2013-12-09 18:29:15;18;0;8
2013-12-09 18:31:17;18;0;21
2013-12-09 18:33:35;18;0;9
2013-12-09 18:34:50;18;0;1
2013-12-09 18:34:57;18;0;2
2013-12-09 18:35:15;18;0;25
2013-12-09 18:35:33;18;0;2
2013-12-09 18:35:50;18;0;2
2013-12-09 18:36:55;18;0;9
2013-12-09 19:05:27;19;0;26
2013-12-09 19:19:18;19;0;18
2013-12-09 20:06:23;20;0;12
2013-12-09 20:17:41;20;0;71
2013-12-09 20:28:25;20;0;7
2013-12-09 20:56:32;20;0;2
2013-12-09 21:07:35;21;0;8
2013-12-09 21:29:05;21;0;28
2013-12-09 23:32:23;23;0;164
2013-12-09 23:46:10;23;0;3
2013-12-09 23:48:04;23;0;44
2013-12-10 00:27:44;0;1;5
2013-12-10 00:33:00;0;1;78
2013-12-10 00:36:11;0;1;13
2013-12-10 01:13:20;1;1;13
2013-12-10 01:24:30;1;1;10
2013-12-10 01:59:24;1;1;159
2013-12-10 02:08:37;2;1;1
2013-12-10 02:41:54;2;1;44
2013-12-10 02:41:55;2;1;2
2013-12-10 02:43:23;2;1;1
2013-12-10 02:47:02;2;1;46
2013-12-10 02:47:18;2;1;4
2013-12-10 02:57:07;2;1;10
2013-12-10 03:24:25;3;1;8
2013-12-10 04:25:55;4;1;60
2013-12-10 04:28:49;4;1;21
2013-12-10 04:44:17;4;1;4
2013-12-10 11:46:36;11;1;2
2013-12-10 12:11:19;12;1;4
2013-12-10 12:57:23;12;1;13
2013-12-10 13:00:52;13;1;27
2013-12-10 13:01:03;13;1;20
2013-12-10 13:01:22;13;1;16
2013-12-10 13:04:55;13;1;10
2013-12-10 13:10:32;13;1;3
2013-12-10 13:10:55;13;1;24
2013-12-10 13:11:01;13;1;25
2013-12-10 13:11:06;13;1;27
2013-12-10 13:11:21;13;1;10
2013-12-10 13:11:46;13;1;25
2013-12-10 13:13:06;13;1;23
2013-12-10 13:13:11;13;1;7
2013-12-10 13:14:19;13;1;6
2013-12-10 13:14:25;13;1;1
2013-12-10 13:14:30;13;1;8
2013-12-10 13:14:35;13;1;19
2013-12-10 13:17:26;13;1;8
2013-12-10 13:17:31;13;1;2
2013-12-10 13:17:36;13;1;2
2013-12-10 13:17:50;13;1;2
2013-12-10 13:17:55;13;1;4
2013-12-10 13:18:08;13;1;12
2013-12-10 13:18:17;13;1;12
2013-12-10 13:18:22;13;1;3
2013-12-10 13:18:28;13;1;2
2013-12-10 13:18:33;13;1;5
2013-12-10 13:21:25;13;1;1
2013-12-10 13:21:33;13;1;1
2013-12-10 13:21:40;13;1;1
2013-12-10 13:21:46;13;1;1
2013-12-10 13:21:50;13;1;1
2013-12-10 13:22:00;13;1;1
2013-12-10 13:22:16;13;1;3
2013-12-10 13:38:28;13;1;8
2013-12-10 15:01:35;15;1;2
2013-12-10 15:02:43;15;1;1
2013-12-10 15:02:51;15;1;1
2013-12-10 15:09:26;15;1;2
2013-12-10 15:11:29;15;1;1
2013-12-10 15:11:37;15;1;1
2013-12-10 15:12:09;15;1;1
2013-12-10 15:12:36;15;1;1
2013-12-10 15:12:47;15;1;1
2013-12-10 15:13:03;15;1;1
2013-12-10 15:13:10;15;1;1
2013-12-10 15:13:20;15;1;1
2013-12-10 15:13:33;15;1;4
2013-12-10 15:18:36;15;1;26
2013-12-10 15:19:10;15;1;5
2013-12-10 15:19:52;15;1;1
2013-12-10 15:20:07;15;1;2
2013-12-10 15:44:33;15;1;466
2013-12-10 16:13:47;16;1;5
2013-12-10 16:14:48;16;1;3
2013-12-10 16:27:32;16;1;6
2013-12-10 16:30:28;16;1;9
2013-12-10 16:30:57;16;1;3
2013-12-10 16:34:12;16;1;1
2013-12-10 16:34:22;16;1;17
2013-12-10 16:34:35;16;1;1
2013-12-10 16:34:45;16;1;1
2013-12-10 16:34:54;16;1;1
2013-12-10 16:44:18;16;1;1
2013-12-10 16:44:48;16;1;2
2013-12-10 16:53:14;16;1;22
2013-12-10 17:15:48;17;1;25
2013-12-10 17:35:45;17;1;2
2013-12-10 18:10:04;18;1;18
2013-12-10 18:11:08;18;1;15
2013-12-10 18:25:56;18;1;14
2013-12-10 19:05:31;19;1;12
2013-12-10 19:11:21;19;1;87
2013-12-10 19:14:51;19;1;13
2013-12-10 19:15:25;19;1;20
2013-12-10 19:19:47;19;1;42
2013-12-10 19:26:21;19;1;1
2013-12-10 19:47:12;19;1;21
2013-12-10 19:47:39;19;1;6
2013-12-10 19:49:11;19;1;13
2013-12-10 20:03:36;20;1;11
2013-12-10 20:09:17;20;1;45
2013-12-10 20:15:10;20;1;14
2013-12-10 20:24:36;20;1;4
2013-12-10 20:48:52;20;1;12
2013-12-10 20:49:24;20;1;96
2013-12-10 20:53:11;20;1;9
2013-12-10 20:55:40;20;1;6
2013-12-10 21:02:48;21;1;3
2013-12-10 21:03:06;21;1;3
2013-12-10 21:04:32;21;1;1
2013-12-10 21:05:04;21;1;1
2013-12-10 21:17:40;21;1;1
2013-12-10 21:19:04;21;1;6
2013-12-10 21:26:58;21;1;6
2013-12-10 21:31:33;21;1;1
2013-12-10 21:33:45;21;1;1
2013-12-10 21:37:14;21;1;12
2013-12-10 21:44:30;21;1;1
2013-12-10 21:45:05;21;1;1
2013-12-10 21:49:55;21;1;1
2013-12-10 21:54:18;21;1;1
2013-12-10 21:54:44;21;1;1
2013-12-10 21:58:57;21;1;2
2013-12-10 21:59:35;21;1;2
2013-12-10 22:01:20;22;1;3
2013-12-10 22:03:08;22;1;12
2013-12-10 22:04:38;22;1;1
2013-12-10 22:05:03;22;1;1
2013-12-10 22:08:11;22;1;1
2013-12-10 22:09:22;22;1;1
2013-12-10 22:10:08;22;1;3
2013-12-10 22:12:34;22;1;4
2013-12-10 22:13:57;22;1;24
2013-12-10 22:15:01;22;1;1
2013-12-10 22:27:40;22;1;1
2013-12-10 22:28:19;22;1;2
2013-12-10 22:35:06;22;1;2
2013-12-10 22:39:02;22;1;1
2013-12-10 22:39:59;22;1;1
2013-12-10 22:44:00;22;1;1
2013-12-10 22:44:32;22;1;3
2013-12-10 22:45:07;22;1;1
2013-12-10 22:45:52;22;1;1
2013-12-10 23:41:21;23;1;1
2013-12-10 23:42:18;23;1;1
2013-12-10 23:43:14;23;1;1
2013-12-10 23:43:43;23;1;1
2013-12-10 23:44:17;23;1;1
2013-12-10 23:50:06;23;1;1
2013-12-10 23:50:38;23;1;1
2013-12-10 23:54:34;23;1;3
2013-12-10 23:55:06;23;1;3
2013-12-10 23:55:54;23;1;2
2013-12-10 23:56:37;23;1;1
2013-12-10 23:56:59;23;1;1
2013-12-10 23:57:23;23;1;2
2013-12-11 00:01:27;0;2;1
2013-12-11 00:02:30;0;2;12
2013-12-11 00:04:35;0;2;1
2013-12-11 01:43:44;1;2;8
2013-12-11 01:54:33;1;2;3
2013-12-11 02:01:52;2;2;1
2013-12-11 02:02:15;2;2;2
2013-12-11 02:02:16;2;2;12
2013-12-11 02:02:52;2;2;1
2013-12-11 02:05:40;2;2;19
2013-12-11 02:17:36;2;2;732
2013-12-11 02:28:37;2;2;26
2013-12-11 02:32:14;2;2;23
2013-12-11 02:35:46;2;2;1
2013-12-11 02:40:11;2;2;1
2013-12-11 02:54:20;2;2;1
2013-12-11 03:48:17;3;2;1
2013-12-11 03:56:09;3;2;1
2013-12-11 04:01:50;4;2;1
2013-12-11 04:23:39;4;2;36
2013-12-11 04:35:14;4;2;1
2013-12-11 04:36:03;4;2;2
2013-12-11 07:33:52;7;2;2
2013-12-11 12:05:00;12;2;5
2013-12-11 12:31:23;12;2;28
2013-12-11 13:00:38;13;2;3
2013-12-11 14:09:12;14;2;2
2013-12-11 14:09:56;14;2;8
2013-12-11 14:25:55;14;2;18
2013-12-11 14:34:27;14;2;11
2013-12-11 15:30:29;15;2;39
2013-12-11 16:08:18;16;2;3
2013-12-11 17:10:19;17;2;2
2013-12-11 17:13:26;17;2;6
2013-12-11 17:50:22;17;2;4
2013-12-11 17:52:26;17;2;32
2013-12-11 17:56:36;17;2;6
2013-12-11 18:10:27;18;2;5
2013-12-11 18:30:52;18;2;4
2013-12-11 18:48:01;18;2;2
2013-12-11 19:03:51;19;2;1
2013-12-11 19:11:57;19;2;73
2013-12-11 19:14:03;19;2;8
2013-12-11 19:14:24;19;2;1
2013-12-11 19:15:17;19;2;146
2013-12-11 19:16:50;19;2;9
2013-12-11 19:20:24;19;2;1
2013-12-11 19:22:40;19;2;1
2013-12-11 19:22:54;19;2;1
2013-12-11 19:27:59;19;2;1
2013-12-11 19:29:05;19;2;2
2013-12-11 19:29:13;19;2;1
2013-12-11 19:32:25;19;2;1
2013-12-11 19:54:36;19;2;23
2013-12-11 19:56:37;19;2;8
2013-12-11 19:57:49;19;2;6
2013-12-11 20:02:17;20;2;4
2013-12-11 21:30:44;21;2;5
2013-12-11 21:30:54;21;2;11
2013-12-11 21:42:33;21;2;1
2013-12-11 21:44:42;21;2;1
2013-12-11 21:45:35;21;2;1
2013-12-11 21:46:17;21;2;1
2013-12-11 22:00:11;22;2;6
2013-12-11 22:03:07;22;2;2
2013-12-11 22:23:41;22;2;29
2013-12-11 22:28:33;22;2;17
2013-12-11 22:59:33;22;2;9
2013-12-11 23:02:10;23;2;17
2013-12-11 23:54:18;23;2;1
2013-12-12 00:16:33;0;3;2
2013-12-12 00:16:51;0;3;2
2013-12-12 00:19:02;0;3;9
2013-12-12 00:56:00;0;3;7
2013-12-12 01:09:08;1;3;2
2013-12-12 01:30:16;1;3;1
2013-12-12 01:50:44;1;3;1
2013-12-12 02:34:25;2;3;9
2013-12-12 02:36:23;2;3;2
2013-12-12 02:40:36;2;3;12
2013-12-12 04:16:51;4;3;3
2013-12-12 04:29:03;4;3;4
2013-12-12 05:10:37;5;3;12
2013-12-12 06:24:51;6;3;1
2013-12-12 07:46:25;7;3;13
2013-12-12 10:25:47;10;3;2
2013-12-12 11:44:18;11;3;5
2013-12-12 11:44:24;11;3;5
2013-12-12 11:44:35;11;3;3
2013-12-12 11:44:39;11;3;4
2013-12-12 11:44:46;11;3;6
2013-12-12 11:48:16;11;3;1
2013-12-12 13:03:06;13;3;1
2013-12-12 13:03:34;13;3;5
2013-12-12 13:06:32;13;3;6
2013-12-12 13:14:06;13;3;3
2013-12-12 13:25:38;13;3;5
2013-12-12 13:43:26;13;3;3
2013-12-12 14:25:56;14;3;5
2013-12-12 14:39:47;14;3;3
2013-12-12 14:40:56;14;3;2
2013-12-12 14:41:19;14;3;2
2013-12-12 14:41:31;14;3;2
2013-12-12 14:41:44;14;3;3
2013-12-12 14:42:13;14;3;3
2013-12-12 14:42:44;14;3;3
2013-12-12 14:43:04;14;3;2
2013-12-12 15:09:22;15;3;2
2013-12-12 15:09:34;15;3;1
2013-12-12 15:26:33;15;3;1
2013-12-12 16:58:59;16;3;1
2013-12-12 17:01:03;17;3;5
2013-12-12 17:45:10;17;3;2
2013-12-12 17:45:24;17;3;2
2013-12-12 17:45:38;17;3;2
2013-12-12 17:45:55;17;3;2
2013-12-12 18:00:41;18;3;3
2013-12-12 18:48:05;18;3;2
2013-12-12 18:53:38;18;3;37
2013-12-12 18:55:21;18;3;2
2013-12-12 19:01:35;19;3;8
2013-12-12 19:03:26;19;3;1
2013-12-12 19:07:07;19;3;1
2013-12-12 19:07:14;19;3;1
2013-12-12 19:07:41;19;3;4
2013-12-12 19:08:00;19;3;1
2013-12-12 19:08:08;19;3;1
2013-12-12 19:08:16;19;3;1
2013-12-12 19:32:44;19;3;2
2013-12-12 19:33:39;19;3;2
2013-12-12 19:37:28;19;3;2
2013-12-12 19:40:37;19;3;1
2013-12-12 19:42:52;19;3;1
2013-12-12 19:44:40;19;3;2
2013-12-12 20:13:29;20;3;2
2013-12-12 20:14:32;20;3;7
2013-12-12 20:23:09;20;3;24
2013-12-12 20:38:44;20;3;2
2013-12-12 20:54:15;20;3;10
2013-12-12 21:04:09;21;3;2
2013-12-12 21:11:29;21;3;2
2013-12-12 21:12:12;21;3;2
2013-12-12 21:15:15;21;3;1
2013-12-12 21:46:11;21;3;1
2013-12-12 21:46:25;21;3;2
2013-12-13 00:15:13;0;4;7
2013-12-13 00:17:11;0;4;2
2013-12-13 00:17:20;0;4;5
2013-12-13 00:19:26;0;4;4
2013-12-13 00:23:11;0;4;4
2013-12-13 00:23:32;0;4;4
2013-12-13 00:43:32;0;4;3
2013-12-13 00:54:29;0;4;2
2013-12-13 00:57:23;0;4;2
2013-12-13 01:19:03;1;4;15
2013-12-13 01:24:12;1;4;2
2013-12-13 01:31:02;1;4;2
2013-12-13 01:49:43;1;4;27
2013-12-13 01:53:53;1;4;4
2013-12-13 01:58:23;1;4;20
2013-12-13 02:15:19;2;4;3
2013-12-13 02:15:27;2;4;1
2013-12-13 02:15:35;2;4;2
2013-12-13 02:33:17;2;4;2
2013-12-13 02:34:06;2;4;2
2013-12-13 02:39:35;2;4;2
2013-12-13 02:40:55;2;4;1
2013-12-13 02:44:02;2;4;1
2013-12-13 02:45:35;2;4;1
2013-12-13 02:46:25;2;4;7
2013-12-13 02:47:03;2;4;6
2013-12-13 02:47:23;2;4;1
2013-12-13 02:47:49;2;4;1
2013-12-13 02:48:03;2;4;2
2013-12-13 02:48:14;2;4;2
2013-12-13 02:58:43;2;4;71
2013-12-13 03:02:18;3;4;12
2013-12-13 03:03:52;3;4;4
2013-12-13 03:04:29;3;4;4
2013-12-13 03:05:02;3;4;2
2013-12-13 03:12:24;3;4;2
2013-12-13 03:22:41;3;4;9
2013-12-13 04:05:47;4;4;38
2013-12-13 11:48:28;11;4;2
2013-12-13 11:48:42;11;4;2
2013-12-13 13:24:55;13;4;11
2013-12-13 14:05:25;14;4;1
2013-12-13 14:30:50;14;4;42
2013-12-13 14:33:23;14;4;2
2013-12-13 14:51:26;14;4;3
2013-12-13 16:26:11;16;4;8
2013-12-13 17:13:41;17;4;4
2013-12-13 17:23:50;17;4;6
2013-12-13 17:53:43;17;4;13
2013-12-13 18:21:15;18;4;13
2013-12-13 19:44:55;19;4;3
2013-12-13 20:12:05;20;4;13
2013-12-13 20:18:45;20;4;3
2013-12-13 20:22:54;20;4;1
2013-12-13 20:32:24;20;4;2
2013-12-13 22:56:50;22;4;3
2013-12-13 22:57:11;22;4;2
2013-12-13 22:59:07;22;4;1
2013-12-13 22:59:26;22;4;1
2013-12-13 22:59:41;22;4;1
2013-12-13 22:59:59;22;4;1
2013-12-13 23:05:24;23;4;2
2013-12-13 23:06:27;23;4;4
2013-12-13 23:07:12;23;4;9
2013-12-13 23:10:05;23;4;2
2013-12-13 23:13:37;23;4;4
2013-12-13 23:14:18;23;4;5
2013-12-13 23:17:33;23;4;6
2013-12-13 23:31:36;23;4;4
2013-12-13 23:32:16;23;4;4
2013-12-13 23:43:24;23;4;4
2013-12-13 23:46:58;23;4;5
2013-12-14 00:34:14;0;5;2
2013-12-14 04:27:25;4;5;5
2013-12-14 06:40:56;6;5;5
2013-12-14 13:12:51;13;5;1
2013-12-14 13:13:22;13;5;2
2013-12-14 14:04:32;14;5;5
2013-12-14 14:56:49;14;5;1
2013-12-14 14:57:34;14;5;29
2013-12-14 14:58:30;14;5;8
2013-12-14 17:13:18;17;5;8
2013-12-14 17:31:34;17;5;1
2013-12-14 18:27:07;18;5;4
2013-12-14 18:30:42;18;5;4
2013-12-14 18:37:08;18;5;2
2013-12-14 18:56:45;18;5;7
2013-12-14 20:17:24;20;5;2
2013-12-14 20:20:06;20;5;2
2013-12-14 20:20:20;20;5;2
2013-12-14 20:20:38;20;5;2
2013-12-14 23:23:58;23;5;4
2013-12-15 02:56:57;2;6;13
2013-12-15 09:57:44;9;6;6
2013-12-15 09:58:04;9;6;4
2013-12-15 16:48:46;16;6;13
2013-12-15 18:30:49;18;6;2
2013-12-15 18:31:17;18;6;1
2013-12-15 18:31:29;18;6;2
2013-12-15 18:31:38;18;6;2
2013-12-15 18:31:48;18;6;2
2013-12-15 18:31:59;18;6;2
2013-12-15 18:32:14;18;6;2
2013-12-15 18:32:26;18;6;2
2013-12-15 18:32:43;18;6;2
2013-12-15 18:32:56;18;6;2
2013-12-15 18:33:08;18;6;2
2013-12-15 18:42:33;18;6;1
2013-12-15 19:07:52;19;6;9
2013-12-15 20:02:51;20;6;4
2013-12-15 21:17:21;21;6;1
2013-12-15 21:25:10;21;6;1
2013-12-15 21:27:16;21;6;1
2013-12-15 21:27:38;21;6;1
2013-12-15 21:27:45;21;6;1
2013-12-15 21:27:52;21;6;1
2013-12-15 21:55:08;21;6;7
2013-12-15 22:06:25;22;6;2
2013-12-15 22:36:20;22;6;3
2013-12-15 22:50:36;22;6;4
2013-12-16 01:33:38;1;0;2
2013-12-16 01:59:31;1;0;6
2013-12-16 02:50:51;2;0;1
2013-12-16 03:46:26;3;0;9
2013-12-16 04:13:42;4;0;15
2013-12-16 04:42:24;4;0;9
2013-12-16 13:49:04;13;0;4
2013-12-16 13:55:08;13;0;2
2013-12-16 13:58:00;13;0;1
2013-12-16 14:08:00;14;0;1
2013-12-16 14:09:49;14;0;1
2013-12-16 14:10:21;14;0;10
2013-12-16 14:12:00;14;0;8
2013-12-16 14:15:45;14;0;2
2013-12-16 14:21:54;14;0;1
2013-12-16 14:22:26;14;0;1
2013-12-16 14:23:17;14;0;3
2013-12-16 14:28:17;14;0;3
2013-12-16 15:45:16;15;0;1
2013-12-16 15:47:18;15;0;1
2013-12-16 15:48:20;15;0;18
2013-12-16 16:14:18;16;0;6
2013-12-16 16:26:59;16;0;5
2013-12-16 18:18:28;18;0;6
2013-12-16 19:19:31;19;0;1
2013-12-16 19:44:02;19;0;1
2013-12-16 19:44:44;19;0;1
2013-12-16 20:09:17;20;0;9
2013-12-16 20:41:23;20;0;2
2013-12-16 20:52:26;20;0;4
2013-12-16 21:37:43;21;0;58
2013-12-17 03:24:55;3;1;7
2013-12-17 03:25:36;3;1;1
2013-12-17 04:04:12;4;1;10
2013-12-17 04:12:14;4;1;4
2013-12-17 04:19:28;4;1;4
2013-12-17 04:20:31;4;1;3
2013-12-17 04:43:32;4;1;1
2013-12-17 05:46:03;5;1;4
2013-12-17 05:51:16;5;1;2
2013-12-17 05:51:45;5;1;4
2013-12-17 06:17:24;6;1;19
2013-12-17 06:31:01;6;1;16
2013-12-17 11:54:05;11;1;51
2013-12-17 12:11:38;12;1;7
2013-12-17 14:17:04;14;1;6
2013-12-17 15:29:05;15;1;4
2013-12-17 15:39:31;15;1;241
2013-12-17 15:39:40;15;1;2
2013-12-17 15:39:50;15;1;147
2013-12-17 16:24:07;16;1;7
2013-12-17 18:28:52;18;1;1
2013-12-17 18:34:41;18;1;1
2013-12-17 18:35:10;18;1;15
2013-12-17 18:36:17;18;1;3
2013-12-17 18:36:57;18;1;14
2013-12-17 18:38:55;18;1;130
2013-12-17 18:43:43;18;1;1
2013-12-17 20:22:55;20;1;3
2013-12-17 20:23:04;20;1;3
2013-12-17 20:23:13;20;1;3
2013-12-17 20:23:24;20;1;3
2013-12-17 20:23:34;20;1;3
2013-12-17 20:23:53;20;1;3
2013-12-17 20:24:00;20;1;3
2013-12-17 20:31:34;20;1;2
2013-12-17 20:34:02;20;1;2
2013-12-17 20:34:32;20;1;2
2013-12-17 20:35:23;20;1;2
2013-12-17 20:36:43;20;1;16
2013-12-17 20:40:01;20;1;41
2013-12-17 20:41:55;20;1;2
2013-12-17 20:42:03;20;1;2
2013-12-17 20:42:11;20;1;2
2013-12-17 20:42:20;20;1;2
2013-12-17 20:44:27;20;1;2
2013-12-17 20:45:06;20;1;2
2013-12-17 20:45:15;20;1;2
2013-12-17 20:46:01;20;1;2
2013-12-17 20:49:04;20;1;2
2013-12-17 20:49:24;20;1;2
2013-12-17 20:49:40;20;1;3
2013-12-17 20:49:53;20;1;2
2013-12-17 20:50:13;20;1;3
2013-12-17 20:50:24;20;1;3
2013-12-17 21:03:09;21;1;2
2013-12-17 21:03:44;21;1;2
2013-12-17 21:04:02;21;1;2
2013-12-17 21:04:28;21;1;3
2013-12-17 21:04:57;21;1;2
2013-12-17 21:09:52;21;1;2
2013-12-17 21:10:01;21;1;2
2013-12-17 21:10:13;21;1;2
2013-12-17 21:12:51;21;1;3
2013-12-17 21:13:04;21;1;2
2013-12-17 21:13:20;21;1;1
2013-12-17 21:13:45;21;1;2
2013-12-17 21:13:58;21;1;1
2013-12-17 21:14:08;21;1;2
2013-12-17 21:14:48;21;1;2
2013-12-17 21:15:03;21;1;1
2013-12-17 23:39:35;23;1;3
2013-12-18 01:02:00;1;2;1
2013-12-18 01:48:04;1;2;10
2013-12-18 03:31:08;3;2;4
2013-12-18 13:06:58;13;2;5
2013-12-18 13:35:47;13;2;1
2013-12-18 13:35:50;13;2;1
2013-12-18 13:35:56;13;2;3
2013-12-18 13:35:56;13;2;1
2013-12-18 13:36:01;13;2;1
2013-12-18 13:36:18;13;2;1
2013-12-18 13:36:22;13;2;4
2013-12-18 14:54:12;14;2;5
2013-12-18 15:00:29;15;2;3
2013-12-18 15:11:34;15;2;1
2013-12-18 15:34:45;15;2;7
2013-12-18 15:46:43;15;2;12
2013-12-18 17:29:14;17;2;1
2013-12-18 18:03:00;18;2;1
2013-12-18 18:09:43;18;2;39
2013-12-18 18:11:50;18;2;28
2013-12-18 18:31:05;18;2;3
2013-12-18 18:33:04;18;2;20
2013-12-18 18:34:31;18;2;6
2013-12-18 18:51:47;18;2;7
2013-12-18 19:01:18;19;2;1
2013-12-18 19:09:11;19;2;57
2013-12-18 19:33:37;19;2;18
2013-12-18 19:43:36;19;2;6
2013-12-18 19:55:13;19;2;2
2013-12-18 19:55:53;19;2;8
2013-12-18 20:12:25;20;2;11
2013-12-18 20:12:50;20;2;2
2013-12-18 20:14:01;20;2;3
2013-12-18 20:30:58;20;2;4
2013-12-18 20:32:05;20;2;5
2013-12-18 20:32:38;20;2;20
2013-12-18 20:39:23;20;2;5
2013-12-18 20:42:51;20;2;2
2013-12-18 20:44:03;20;2;3
2013-12-18 20:45:24;20;2;6
2013-12-18 20:46:33;20;2;1
2013-12-18 21:19:51;21;2;7
2013-12-18 21:44:15;21;2;2
2013-12-18 21:48:09;21;2;11
2013-12-18 21:54:18;21;2;30
2013-12-18 23:35:10;23;2;4
2013-12-19 00:40:30;0;3;1
2013-12-19 00:41:02;0;3;14
2013-12-19 01:04:38;1;3;8
2013-12-19 01:15:06;1;3;9
2013-12-19 03:14:53;3;3;3
2013-12-19 15:12:57;15;3;6
2013-12-19 15:28:37;15;3;37
2013-12-19 16:13:28;16;3;3
2013-12-19 18:01:17;18;3;6
2013-12-19 18:46:10;18;3;17
2013-12-19 18:50:37;18;3;6
2013-12-19 18:50:56;18;3;4
2013-12-19 18:51:05;18;3;2
2013-12-19 18:51:09;18;3;3
2013-12-19 18:51:17;18;3;18
2013-12-19 18:51:25;18;3;2
2013-12-19 18:51:32;18;3;2
2013-12-19 18:51:40;18;3;2
2013-12-19 18:51:47;18;3;2
2013-12-19 18:56:27;18;3;3
2013-12-19 19:26:27;19;3;2
2013-12-20 01:59:46;1;4;14
2013-12-20 03:40:14;3;4;8
2013-12-20 04:18:12;4;4;2
2013-12-20 13:24:41;13;4;3
2013-12-20 13:48:59;13;4;5
2013-12-20 14:01:21;14;4;1
2013-12-20 14:09:26;14;4;14
2013-12-20 20:08:10;20;4;5
2013-12-20 20:35:46;20;4;6
2013-12-20 22:02:14;22;4;12
2013-12-20 22:03:44;22;4;2
2013-12-20 22:10:39;22;4;4
2013-12-20 23:20:23;23;4;27
2013-12-20 23:51:24;23;4;8
2013-12-20 23:51:30;23;4;9
2013-12-20 23:51:45;23;4;6
2013-12-21 00:00:04;0;5;6
2013-12-21 00:00:08;0;5;6
2013-12-21 00:00:13;0;5;5
2013-12-21 00:00:17;0;5;5
2013-12-21 00:00:58;0;5;8
2013-12-21 04:27:00;4;5;3
2013-12-21 14:24:29;14;5;1
2013-12-21 14:26:14;14;5;1
2013-12-21 15:54:25;15;5;7
2013-12-21 19:22:14;19;5;3
2013-12-21 19:26:46;19;5;21
2013-12-21 20:00:20;20;5;12
2013-12-22 03:36:28;3;6;2
2013-12-22 03:56:11;3;6;1
2013-12-22 14:00:20;14;6;3
2013-12-22 14:07:24;14;6;2
2013-12-22 14:13:34;14;6;1
2013-12-22 16:41:14;16;6;4
2013-12-22 18:16:51;18;6;6
2013-12-22 19:23:31;19;6;5
2013-12-22 19:44:39;19;6;8
2013-12-22 19:53:26;19;6;21
2013-12-22 21:33:37;21;6;15
2013-12-22 21:42:50;21;6;4
2013-12-23 00:38:21;0;0;13
2013-12-23 00:51:04;0;0;5
2013-12-23 01:05:36;1;0;11
2013-12-23 01:13:31;1;0;16
2013-12-23 01:44:15;1;0;5
2013-12-23 03:44:28;3;0;4
2013-12-23 04:03:23;4;0;6
2013-12-23 04:33:37;4;0;3
2013-12-23 04:39:40;4;0;2
2013-12-23 04:52:05;4;0;110
2013-12-23 04:54:22;4;0;1
2013-12-23 04:56:02;4;0;70
2013-12-23 04:57:44;4;0;1
2013-12-23 05:01:19;5;0;3
2013-12-23 05:02:13;5;0;1
2013-12-23 05:03:48;5;0;1
2013-12-23 05:05:58;5;0;1
2013-12-23 05:07:22;5;0;4
2013-12-23 05:08:38;5;0;10
2013-12-23 05:13:09;5;0;368
2013-12-23 05:21:37;5;0;145
2013-12-23 05:25:11;5;0;423
2013-12-23 07:42:06;7;0;1
2013-12-23 08:25:12;8;0;2
2013-12-23 08:35:23;8;0;2
2013-12-23 08:42:32;8;0;2
2013-12-23 08:52:25;8;0;2
2013-12-23 08:56:27;8;0;2
2013-12-23 08:59:34;8;0;2
2013-12-23 09:01:46;9;0;2
2013-12-23 09:05:25;9;0;3
2013-12-23 09:16:13;9;0;2
2013-12-23 09:23:02;9;0;2
2013-12-23 09:31:01;9;0;2
2013-12-23 09:38:18;9;0;2
2013-12-23 10:19:32;10;0;2
2013-12-23 10:22:30;10;0;2
2013-12-23 10:32:02;10;0;2
2013-12-23 10:33:42;10;0;2
2013-12-23 10:35:33;10;0;2
2013-12-23 10:39:48;10;0;2
2013-12-23 10:42:43;10;0;2
2013-12-23 10:45:04;10;0;2
2013-12-23 10:47:48;10;0;2
2013-12-23 10:53:50;10;0;2
2013-12-23 11:01:42;11;0;2
2013-12-23 11:08:58;11;0;2
2013-12-23 11:14:50;11;0;2
2013-12-23 11:32:36;11;0;2
2013-12-23 11:35:28;11;0;2
2013-12-23 11:39:06;11;0;2
2013-12-23 11:44:47;11;0;2
2013-12-23 11:44:57;11;0;2
2013-12-23 11:45:05;11;0;2
2013-12-23 11:45:12;11;0;2
2013-12-23 11:54:44;11;0;2
2013-12-23 11:54:51;11;0;2
2013-12-23 11:54:59;11;0;2
2013-12-23 11:55:08;11;0;2
2013-12-23 11:55:31;11;0;2
2013-12-23 12:43:14;12;0;5
2013-12-23 12:43:20;12;0;2
2013-12-23 12:43:26;12;0;2
